time,fC2LE2,fC2LE4,fC2LE7,fC2LE9,fPGWh,fPGWm
2055-12-20,0.1,0.1,0.68,0.6,0.77,0.1
2055-12-21,0.1,0.1,0.64,0.1,0.46,0.1
2055-12-22,0.31,0.1,0.35,0.1,0.38,0.1
2055-12-23,0.1,0.1,0.53,0.1,0.1,0.1
2055-12-24,0.43,0.1,0.48,0.82,0.4,0.1
2055-12-25,0.62,0.1,0.9,0.1,0.17,0.1
2055-12-26,0.76,0.1,0.58,0.1,0.19,0.1
2055-12-27,0.44,0.1,0.73,0.9,0.1,0.1
2055-12-28,0.61,0.1,0.68,0.95,0.1,0.1
2055-12-29,0.88,0.1,0.4,1.72,0.1,0.1
2055-12-30,0.71,0.1,0.6,1.49,0.1,0.1
2055-12-31,0.87,0.1,0.1,1.54,0.1,0.1
2056-01-01,0.83,0.1,0.1,0.1,0.83,0.32
2056-01-02,0.69,0.39,0.18,0.1,0.41,0.1
2056-01-03,0.1,0.1,0.18,0.1,0.42,0.1
2056-01-04,0.85,0.1,0.1,0.1,0.19,0.1
2056-01-05,0.64,0.1,0.69,0.1,0.1,0.1
2056-01-06,1.58,1.18,0.96,0.1,0.1,0.1
2056-01-07,0.87,0.82,0.57,0.94,0.47,0.1
2056-01-08,0.1,1.48,0.1,0.26,0.1,0.22
2056-01-09,0.62,1.28,0.1,1.36,0.1,0.1
2056-01-10,1.13,0.33,0.1,1.78,0.1,0.1
2056-01-11,0.41,0.1,0.1,1.64,0.1,0.1
2056-01-12,1.67,0.1,0.1,1.03,0.1,0.1
2056-01-13,2.05,0.1,0.1,1.78,0.1,0.1
2056-01-14,2.5,0.1,0.1,1.44,0.1,0.1
2056-01-15,2.5,0.1,0.1,0.7,0.1,0.1
2056-01-16,2.11,0.1,0.1,0.69,0.1,0.1
2056-01-17,0.33,0.1,0.1,0.27,0.1,0.1
2056-01-18,0.1,0.19,0.1,1.01,0.1,0.1
2056-01-19,0.1,0.1,0.1,0.93,0.4,0.1
2056-01-20,0.1,0.1,0.1,0.62,0.24,0.1
2056-01-21,0.1,0.1,0.11,0.66,0.1,0.1
2056-01-22,0.1,0.14,0.1,0.44,0.1,0.1
2056-01-23,0.1,0.1,0.1,0.1,0.1,0.1
2056-01-24,0.1,0.31,0.1,0.1,0.1,0.1
2056-01-25,0.1,0.1,0.38,0.1,0.1,0.1
2056-01-26,0.1,0.1,0.38,0.1,0.1,0.1
2056-01-27,0.1,0.1,0.1,0.1,0.1,0.1
2056-01-28,0.1,0.1,0.1,0.1,0.1,0.1
2056-01-29,0.1,0.1,0.1,0.1,0.1,0.1
2056-01-30,0.1,0.1,0.1,0.41,0.1,0.1
2056-01-31,0.1,0.1,0.1,0.1,0.1,0.1
2056-02-01,0.1,0.1,0.1,0.1,0.1,0.1
2056-02-02,0.94,0.1,0.1,0.1,0.1,0.1
2056-02-03,0.58,0.1,0.1,0.1,0.1,0.1
2056-02-04,0.23,0.1,0.1,0.1,0.1,0.1
2056-02-05,0.1,0.1,0.1,0.1,0.1,0.1
2056-02-06,0.89,0.1,0.1,0.22,0.46,0.23
2056-02-07,0.49,0.1,0.1,0.67,0.64,0.51
2056-02-08,0.1,0.1,0.1,1.13,0.35,0.15
2056-02-09,0.1,0.1,0.1,1.32,0.83,0.47
2056-02-10,0.1,0.52,0.1,1.02,0.53,0.22
2056-02-11,0.1,0.4,0.1,0.98,0.57,0.28
2056-02-12,0.1,0.17,0.1,0.68,0.57,0.1
2056-02-13,0.1,0.22,0.1,0.19,0.1,0.1
2056-02-14,0.1,0.1,0.1,0.1,0.18,0.1
2056-02-15,0.1,0.1,0.1,0.1,0.83,0.1
2056-02-16,0.1,0.24,0.1,0.1,0.45,0.21
2056-02-17,0.1,0.69,0.1,0.1,0.14,0.1
2056-02-18,0.1,0.1,0.1,0.84,0.12,0.1
2056-02-19,0.29,0.1,0.1,1.23,0.1,0.1
2056-02-20,0.1,0.1,0.1,0.1,0.1,0.1
2056-02-21,0.1,0.37,0.1,0.42,0.1,0.1
2056-02-22,0.1,0.24,0.28,0.43,0.1,0.1
2056-02-23,0.1,0.11,0.1,0.83,0.1,0.1
2056-02-24,0.1,0.88,0.1,0.84,0.56,0.1
2056-02-25,0.1,0.26,0.1,0.34,0.62,0.3
2056-02-26,0.1,0.1,0.1,0.42,0.1,0.1
2056-02-27,0.1,0.1,0.1,0.1,0.1,0.1
2056-02-28,0.1,0.1,0.1,0.1,0.1,0.1
2056-02-29,,,,,0.1,0.1
2056-03-01,0.1,0.56,0.1,0.1,0.1,0.1
2056-03-02,0.1,0.1,0.1,0.1,0.1,0.1
2056-03-03,0.41,0.1,0.1,0.1,0.1,0.1
2056-03-04,0.65,0.1,0.1,0.1,0.22,0.12
2056-03-05,0.23,0.1,0.1,0.1,0.19,0.1
2056-03-06,0.25,0.1,0.1,0.1,0.31,0.2
2056-03-07,0.1,0.14,0.1,0.86,0.1,0.1
2056-03-08,0.1,0.26,0.1,0.1,0.1,0.1
2056-03-09,0.1,0.1,0.1,0.22,0.12,0.1
2056-03-10,0.1,0.1,0.1,0.86,0.1,0.1
2056-03-11,0.1,0.1,0.1,1.35,0.1,0.1
2056-03-12,0.25,0.1,0.1,0.45,0.1,0.1
2056-03-13,0.59,0.1,0.1,0.7,0.1,0.1
2056-03-14,0.1,0.1,0.1,0.1,0.1,0.1
2056-03-15,0.1,0.1,0.1,0.1,0.1,0.1
2056-03-16,0.48,0.1,0.1,0.1,0.1,0.1
2056-03-17,0.87,0.1,0.1,1.03,0.1,0.1
2056-03-18,0.73,0.1,0.1,1.01,0.1,0.1
2056-03-19,0.8,0.1,0.1,0.79,0.1,0.1
2056-03-20,0.81,0.1,0.19,0.97,0.1,0.1
2056-03-21,0.68,0.1,0.1,0.1,0.1,0.1
2056-03-22,0.83,0.1,0.1,0.1,0.1,0.1
2056-03-23,1.7,0.1,0.42,0.1,0.1,0.1
2056-03-24,2.22,0.1,0.1,0.21,0.1,0.1
2056-03-25,1.55,0.15,0.1,0.1,0.1,0.1
2056-03-26,1.86,0.1,0.1,1.24,0.1,0.1
2056-03-27,2.91,0.1,0.42,2.31,0.1,0.1
2056-03-28,2.03,0.1,0.1,1.72,0.1,0.1
2056-03-29,1.04,0.1,0.1,1.4,0.33,0.1
2056-03-30,0.1,0.63,1.09,0.7,0.12,0.1
2056-03-31,0.1,0.51,0.39,0.1,0.1,0.1
2056-04-01,1.66,0.22,0.11,0.1,0.1,0.1
2056-04-02,2.41,0.34,0.26,0.81,0.1,0.1
2056-04-03,2.52,0.58,0.24,0.1,0.1,0.1
2056-04-04,2.61,0.1,0.1,0.1,0.1,0.1
2056-04-05,2.81,0.1,0.1,0.3,0.78,0.44
2056-04-06,2.46,0.1,0.1,0.51,0.73,0.34
2056-04-07,2.23,0.1,0.1,1.27,0.75,0.41
2056-04-08,2.37,1.12,0.1,1.43,1.48,0.66
2056-04-09,3.15,0.48,0.28,1.98,0.88,0.25
2056-04-10,3.51,0.3,0.93,1.48,0.63,0.32
2056-04-11,3.59,0.84,0.67,0.84,1.52,1.33
2056-04-12,3.67,0.47,0.84,1.22,2.18,1.81
2056-04-13,3.22,1.05,0.55,0.56,1.58,1.45
2056-04-14,2.58,0.1,0.62,2.06,1.75,1.44
2056-04-15,2.86,1.16,0.87,1.75,2.07,1.88
2056-04-16,3.08,2.15,0.95,0.1,2.46,1.78
2056-04-17,3.9,2.81,1.06,0.1,2.86,2.2
2056-04-18,4.4,0.1,0.61,1.55,2.41,2.23
2056-04-19,4.25,0.1,0.56,1.89,1.7,1.73
2056-04-20,4.32,0.1,2.0,2.55,1.58,1.28
2056-04-21,4.5,0.11,1.99,2.16,1.72,0.75
2056-04-22,4.18,0.7,1.05,2.31,1.8,2.07
2056-04-23,3.61,1.72,1.54,1.58,1.69,2.61
2056-04-24,3.19,3.43,1.29,2.22,2.19,1.99
2056-04-25,3.17,4.54,0.76,1.23,2.75,2.55
2056-04-26,3.24,3.42,0.49,1.26,3.04,3.11
2056-04-27,4.26,3.13,0.94,2.06,3.07,2.6
2056-04-28,5.05,3.7,1.58,2.16,2.83,1.82
2056-04-29,4.89,2.03,1.83,2.91,3.09,2.53
2056-04-30,5.11,0.74,1.7,3.4,3.13,2.17
2056-05-01,5.66,1.07,1.08,3.68,3.04,2.6
2056-05-02,5.84,2.18,0.81,3.44,3.18,2.84
2056-05-03,5.93,3.19,0.5,2.7,3.53,2.91
2056-05-04,5.61,2.68,0.57,1.87,3.64,3.19
2056-05-05,5.48,2.79,0.62,2.22,2.88,2.16
2056-05-06,4.91,4.01,0.77,3.03,2.24,1.41
2056-05-07,4.48,4.81,2.12,2.43,1.42,0.58
2056-05-08,3.93,6.16,1.2,2.2,1.65,0.73
2056-05-09,4.06,6.76,1.36,1.95,2.29,1.88
2056-05-10,4.81,6.93,2.38,2.52,2.8,2.23
2056-05-11,6.84,7.84,3.72,3.08,3.05,2.62
2056-05-12,8.66,8.23,3.77,3.06,2.99,2.54
2056-05-13,9.75,8.72,3.49,2.68,3.66,3.08
2056-05-14,8.83,9.5,4.3,2.78,3.38,3.38
2056-05-15,7.98,10.24,4.35,3.45,3.38,3.42
2056-05-16,7.19,10.15,5.54,4.43,3.6,4.11
2056-05-17,6.77,9.6,5.7,5.29,4.97,5.2
2056-05-18,7.23,8.85,5.14,6.75,6.54,6.64
2056-05-19,7.98,8.1,5.91,7.56,7.83,7.78
2056-05-20,8.93,8.36,6.6,8.1,8.2,7.91
2056-05-21,9.0,9.03,6.06,9.36,8.98,8.06
2056-05-22,9.76,8.8,5.78,9.92,8.69,6.97
2056-05-23,10.84,6.72,5.45,8.4,7.24,6.23
2056-05-24,11.82,7.07,4.64,6.0,7.33,6.44
2056-05-25,12.08,8.71,5.38,5.6,7.03,5.84
2056-05-26,12.41,10.06,5.74,5.87,7.47,5.95
2056-05-27,12.45,10.5,5.57,8.13,8.16,4.96
2056-05-28,13.1,10.37,5.43,9.36,6.88,4.62
2056-05-29,11.97,9.61,5.03,9.96,6.56,5.5
2056-05-30,9.44,9.1,6.65,8.66,5.61,5.34
2056-05-31,7.75,8.95,8.2,7.89,5.36,5.94
2056-06-01,7.03,8.66,9.39,6.97,5.29,6.26
2056-06-02,7.03,8.48,10.15,6.55,5.25,6.09
2056-06-03,7.75,7.95,10.99,6.03,5.47,6.63
2056-06-04,8.6,8.04,12.12,5.71,5.3,6.86
2056-06-05,9.01,8.24,12.49,5.32,4.81,7.81
2056-06-06,9.23,8.19,11.53,5.06,6.05,6.16
2056-06-07,9.61,8.08,10.36,4.55,6.84,6.09
2056-06-08,9.67,7.37,6.76,4.66,7.44,7.09
2056-06-09,8.44,8.0,4.89,6.84,7.62,7.15
2056-06-10,7.07,8.76,4.45,9.49,8.2,8.22
2056-06-11,6.51,8.54,5.33,10.6,8.76,9.22
2056-06-12,8.02,8.75,5.41,9.98,8.71,8.83
2056-06-13,8.86,9.87,6.14,10.61,7.71,7.82
2056-06-14,9.7,11.1,6.22,11.57,6.97,6.81
2056-06-15,10.74,12.15,6.58,11.61,7.64,7.25
2056-06-16,11.79,13.65,7.39,11.56,7.22,7.33
2056-06-17,10.91,13.43,7.0,10.95,7.64,7.01
2056-06-18,10.79,12.12,7.15,10.45,7.52,7.14
2056-06-19,11.04,10.94,7.0,10.16,8.91,9.17
2056-06-20,11.01,10.25,8.09,10.36,10.2,10.37
2056-06-21,10.9,9.45,8.45,11.15,10.55,11.08
2056-06-22,11.31,8.64,9.53,10.73,11.83,11.84
2056-06-23,11.74,9.8,10.42,10.27,13.47,13.33
2056-06-24,12.7,11.38,9.44,10.28,12.9,12.26
2056-06-25,12.42,12.41,11.29,10.72,13.49,13.33
2056-06-26,10.55,12.29,12.67,8.2,14.39,13.01
2056-06-27,11.3,12.48,12.23,6.62,12.55,12.73
2056-06-28,13.36,12.78,11.68,6.59,11.85,12.59
2056-06-29,16.3,14.25,10.8,8.07,12.95,13.46
2056-06-30,16.67,15.76,9.14,7.87,12.59,12.83
2056-07-01,16.81,16.51,7.46,7.89,12.02,10.91
2056-07-02,17.06,16.31,6.93,7.65,11.75,10.16
2056-07-03,17.21,14.48,8.18,9.32,11.46,9.4
2056-07-04,15.08,13.61,10.28,10.12,10.73,9.66
2056-07-05,12.17,13.45,10.05,9.04,10.53,9.98
2056-07-06,10.28,13.15,9.44,8.41,10.07,10.79
2056-07-07,9.98,13.07,8.56,6.67,10.03,10.05
2056-07-08,10.84,13.7,7.61,6.27,9.93,8.87
2056-07-09,11.98,14.73,7.97,7.8,11.18,9.7
2056-07-10,13.57,13.15,7.39,8.97,11.18,10.38
2056-07-11,15.88,14.16,6.63,11.31,11.2,10.16
2056-07-12,17.6,15.81,6.77,15.35,12.88,10.05
2056-07-13,16.89,16.21,7.31,16.51,14.36,10.1
2056-07-14,14.43,14.68,7.99,15.18,14.35,10.48
2056-07-15,14.2,13.29,7.9,14.53,14.28,12.1
2056-07-16,16.17,12.25,6.99,13.57,15.96,13.9
2056-07-17,17.47,10.73,6.04,13.88,14.05,11.69
2056-07-18,18.8,9.89,4.89,13.97,11.97,11.04
2056-07-19,17.14,8.78,5.06,14.01,11.47,11.79
2056-07-20,15.5,9.72,4.77,15.05,10.35,11.5
2056-07-21,16.01,12.2,4.68,13.96,10.04,10.72
2056-07-22,17.7,13.93,4.25,12.21,10.03,10.5
2056-07-23,16.06,13.72,3.45,12.31,10.96,11.65
2056-07-24,14.05,11.47,3.08,11.46,13.58,13.01
2056-07-25,10.65,10.29,3.09,11.48,13.94,13.37
2056-07-26,9.2,9.81,3.45,14.28,13.61,13.51
2056-07-27,10.55,11.23,4.38,14.3,14.56,13.93
2056-07-28,10.79,14.44,6.23,9.55,14.01,14.07
2056-07-29,9.83,17.16,6.81,7.37,14.56,13.64
2056-07-30,9.19,17.73,5.96,7.32,15.76,14.02
2056-07-31,8.16,14.49,5.25,7.35,14.84,13.71
2056-08-01,7.54,12.21,4.58,8.01,14.33,13.77
2056-08-02,7.01,10.42,5.63,7.4,12.68,12.1
2056-08-03,6.62,9.88,7.97,8.79,12.08,12.02
2056-08-04,7.16,11.4,9.46,10.31,12.28,11.37
2056-08-05,6.99,12.17,8.87,9.11,13.84,12.1
2056-08-06,6.64,10.16,7.33,8.65,11.96,10.91
2056-08-07,6.33,9.42,6.51,8.73,10.56,9.83
2056-08-08,6.31,9.05,6.44,9.09,9.36,8.78
2056-08-09,6.21,10.24,8.15,8.36,10.18,9.62
2056-08-10,6.41,10.34,9.95,9.9,10.02,9.58
2056-08-11,6.57,8.27,11.93,12.23,9.93,9.43
2056-08-12,6.45,6.84,12.64,13.31,10.37,9.69
2056-08-13,6.59,7.05,10.98,13.7,10.42,9.94
2056-08-14,6.89,8.2,9.4,13.82,11.37,9.65
2056-08-15,6.96,10.2,8.27,12.9,13.44,12.04
2056-08-16,5.88,10.04,8.96,10.53,15.17,12.91
2056-08-17,5.03,9.49,7.86,8.81,14.27,12.56
2056-08-18,4.68,9.2,6.83,8.39,14.12,12.39
2056-08-19,5.09,9.66,6.31,8.13,14.11,13.0
2056-08-20,6.28,10.86,5.31,8.19,14.81,13.83
2056-08-21,6.58,11.42,4.46,8.44,14.27,13.61
2056-08-22,5.75,10.77,4.75,8.18,14.09,13.5
2056-08-23,5.42,9.96,5.46,8.09,14.42,14.28
2056-08-24,5.12,9.74,5.31,7.57,14.84,14.65
2056-08-25,5.09,9.27,5.88,6.98,14.8,14.82
2056-08-26,5.04,9.27,6.43,6.33,13.31,12.98
2056-08-27,4.95,9.84,6.82,5.94,10.98,10.7
2056-08-28,5.08,10.01,7.1,5.99,9.68,9.66
2056-08-29,5.37,9.34,6.86,6.27,9.88,9.7
2056-08-30,5.17,8.03,6.96,5.88,9.83,9.26
2056-08-31,5.2,7.89,5.55,5.07,8.75,7.91
2056-09-01,5.46,8.05,4.64,4.07,7.98,7.28
2056-09-02,5.59,7.45,4.21,4.12,7.02,6.37
2056-09-03,5.76,6.41,4.0,4.51,6.24,5.65
2056-09-04,5.78,5.95,4.29,4.85,6.76,6.14
2056-09-05,5.57,5.89,3.95,5.93,7.79,7.02
2056-09-06,6.45,5.46,5.34,6.65,8.27,7.85
2056-09-07,7.55,5.59,6.66,7.11,7.18,6.83
2056-09-08,7.84,6.17,8.14,6.74,6.35,6.01
2056-09-09,8.47,5.17,9.8,6.52,6.0,5.79
2056-09-10,8.34,4.64,9.11,6.97,5.75,5.43
2056-09-11,8.62,4.92,8.99,7.51,5.79,5.48
2056-09-12,9.24,5.03,7.57,8.19,5.7,5.81
2056-09-13,8.9,5.22,5.33,7.74,5.51,5.62
2056-09-14,8.16,5.65,3.88,7.03,4.98,4.79
2056-09-15,8.11,5.8,3.45,7.4,4.89,4.72
2056-09-16,7.77,5.54,3.55,7.3,4.96,4.78
2056-09-17,7.63,5.9,3.58,7.97,5.93,5.36
2056-09-18,7.31,5.95,3.47,8.99,5.63,5.38
2056-09-19,6.97,5.81,3.46,9.99,5.86,5.39
2056-09-20,6.89,5.07,3.51,11.15,6.14,5.52
2056-09-21,5.13,4.92,3.68,10.99,5.74,5.33
2056-09-22,5.05,4.92,3.73,10.29,5.66,5.42
2056-09-23,4.36,4.29,3.16,9.1,6.05,5.59
2056-09-24,3.46,4.18,2.98,7.94,5.61,5.15
2056-09-25,3.13,3.88,2.48,7.71,4.8,4.39
2056-09-26,3.29,4.1,2.02,7.34,4.47,4.31
2056-09-27,3.53,4.15,1.8,6.17,4.29,4.17
2056-09-28,3.51,4.15,1.6,5.42,4.43,4.11
2056-09-29,3.24,4.14,1.76,5.21,4.51,4.19
2056-09-30,2.48,4.07,2.2,5.42,4.29,3.84
2056-10-01,1.9,3.11,2.47,5.51,4.17,3.64
2056-10-02,2.28,3.19,2.57,5.53,3.79,3.23
2056-10-03,2.53,3.55,2.55,5.77,3.69,3.31
2056-10-04,2.35,3.58,2.32,6.11,3.79,3.35
2056-10-05,2.39,3.69,1.78,6.7,3.87,3.47
2056-10-06,2.32,3.48,1.88,7.08,4.16,3.68
2056-10-07,1.98,2.92,2.44,7.3,4.03,3.43
2056-10-08,1.41,2.59,2.59,5.91,3.64,3.24
2056-10-09,1.06,2.76,2.37,4.47,3.17,3.01
2056-10-10,0.64,2.84,2.2,4.34,2.79,2.65
2056-10-11,0.46,3.02,2.28,4.3,2.54,2.34
2056-10-12,0.34,3.02,2.38,5.14,2.41,2.16
2056-10-13,0.61,2.76,2.76,5.14,2.3,2.05
2056-10-14,0.62,2.28,2.63,4.88,1.98,1.67
2056-10-15,0.81,1.82,1.77,4.33,1.43,1.21
2056-10-16,0.89,1.63,1.62,3.88,0.94,0.91
2056-10-17,0.86,1.59,0.15,3.73,1.15,1.18
2056-10-18,0.8,1.56,0.23,3.52,1.36,1.26
2056-10-19,0.79,1.79,0.12,3.15,1.4,1.36
2056-10-20,1.22,1.37,0.18,2.66,1.34,1.37
2056-10-21,0.98,0.82,0.24,2.36,1.54,0.96
2056-10-22,0.4,0.92,0.26,2.13,0.96,0.12
2056-10-23,0.1,0.99,0.19,1.91,0.99,0.44
2056-10-24,0.1,0.65,0.21,1.96,1.4,0.94
2056-10-25,0.1,0.33,0.16,2.01,1.35,1.05
2056-10-26,0.15,0.1,0.13,1.44,1.83,1.42
2056-10-27,0.13,0.1,0.18,1.11,2.36,2.04
2056-10-28,0.2,0.1,0.28,1.0,1.93,1.49
2056-10-29,0.15,0.1,0.26,1.4,1.18,0.85
2056-10-30,0.1,0.1,0.25,1.23,0.46,0.18
2056-10-31,0.1,0.1,0.25,0.48,0.1,0.1
2056-11-01,0.1,0.1,0.54,0.16,0.1,0.1
2056-11-02,0.1,0.22,0.2,0.29,0.1,0.1
2056-11-03,0.1,0.11,0.1,0.87,0.1,0.1
2056-11-04,0.1,0.1,0.11,1.36,0.1,0.1
2056-11-05,0.13,0.1,0.26,1.13,0.1,0.1
2056-11-06,0.14,0.1,0.15,0.13,0.1,0.1
2056-11-07,0.25,0.12,0.1,0.12,0.1,0.1
2056-11-08,0.32,0.12,0.1,0.16,0.1,0.12
2056-11-09,0.34,0.16,0.19,0.23,0.1,0.13
2056-11-10,0.37,0.15,0.34,0.21,0.18,0.14
2056-11-11,0.17,0.18,0.1,0.1,0.21,0.23
2056-11-12,0.2,0.11,0.1,0.1,0.1,0.13
2056-11-13,0.1,0.1,0.1,0.16,0.1,0.1
2056-11-14,0.19,0.1,0.4,0.2,0.1,0.1
2056-11-15,0.1,0.1,0.28,0.26,0.18,0.1
2056-11-16,0.1,0.1,0.27,0.1,0.18,0.21
2056-11-17,0.11,0.1,0.15,0.17,0.1,0.21
2056-11-18,0.34,0.1,0.1,0.18,0.18,0.23
2056-11-19,0.29,0.17,0.1,0.13,0.19,0.22
2056-11-20,0.47,0.26,0.26,0.13,0.1,0.1
2056-11-21,0.42,0.15,0.31,0.1,0.1,0.1
2056-11-22,0.53,0.1,0.31,0.1,0.24,0.11
2056-11-23,0.4,0.12,0.22,0.1,0.2,0.1
2056-11-24,0.28,0.18,0.17,0.1,0.1,0.1
2056-11-25,0.19,0.36,0.1,0.1,0.23,0.21
2056-11-26,0.32,0.39,0.12,0.13,0.1,0.1
2056-11-27,0.23,0.33,0.1,0.1,0.11,0.1
2056-11-28,0.1,0.1,0.1,0.1,0.1,0.1
2056-11-29,0.1,0.2,0.9,0.1,0.31,0.12
2056-11-30,0.1,0.1,0.54,0.1,0.26,0.34
2056-12-01,0.34,0.1,0.1,0.1,0.33,0.31
2056-12-02,0.12,0.1,0.1,0.1,0.28,0.17
2056-12-03,0.1,0.1,0.1,0.1,0.25,0.22
2056-12-04,0.1,0.1,0.1,0.1,0.1,0.2
2056-12-05,0.18,0.1,0.1,0.1,0.1,0.1
2056-12-06,0.22,0.1,0.1,0.1,0.1,0.1
2056-12-07,0.54,0.4,0.1,0.1,0.1,0.1
2056-12-08,0.54,0.38,0.1,0.1,0.14,0.1
2056-12-09,0.58,0.48,0.13,0.1,0.1,0.1
2056-12-10,0.87,0.44,0.1,0.1,0.1,0.1
2056-12-11,0.43,0.1,0.23,0.1,0.21,0.1
2056-12-12,0.4,0.33,0.26,0.1,0.1,0.1
2056-12-13,0.39,0.1,0.26,0.1,0.1,0.1
2056-12-14,0.56,0.1,0.1,0.1,0.1,0.1
2056-12-15,0.32,0.1,0.1,0.1,0.1,0.1
2056-12-16,0.17,0.1,0.1,0.1,0.1,0.1
2056-12-17,0.53,0.1,0.1,0.1,0.1,0.1
2056-12-18,0.1,0.1,0.1,0.1,0.1,0.1
2056-12-19,0.1,0.1,0.1,0.1,0.1,0.1
2056-12-20,0.1,0.57,0.22,0.2,0.1,0.1
2056-12-21,0.24,0.9,0.1,0.14,0.1,0.1
2056-12-22,0.1,0.62,0.1,0.15,0.1,0.1
2056-12-23,0.1,0.21,0.1,0.29,0.1,0.1
2056-12-24,0.1,1.16,0.12,1.47,0.1,0.1
2056-12-25,0.1,0.96,0.1,0.21,0.1,0.1
2056-12-26,0.8,1.04,0.1,0.1,0.16,0.1
2056-12-27,0.68,1.05,0.1,0.1,0.11,0.1
2056-12-28,0.84,1.64,0.1,0.1,0.1,0.1
2056-12-29,1.06,1.24,0.1,0.1,0.1,0.1
2056-12-30,0.43,0.94,0.1,0.29,0.1,0.1
2056-12-31,0.25,0.91,0.1,0.1,0.1,0.1
2057-01-01,0.5,1.63,0.1,0.1,0.1,0.1
2057-01-02,0.34,1.22,0.1,0.1,0.1,0.1
2057-01-03,0.78,0.33,0.1,0.19,0.41,0.1
2057-01-04,0.62,0.69,0.33,0.35,0.6,0.14
2057-01-05,0.1,0.61,0.37,0.24,0.1,0.1
2057-01-06,0.1,0.44,0.1,0.19,0.1,0.1
2057-01-07,2.15,1.45,0.25,3.4,0.1,0.1
2057-01-08,0.1,0.58,0.29,1.78,0.51,0.1
2057-01-09,1.87,0.1,0.5,1.01,1.04,0.55
2057-01-10,0.9,0.38,0.51,0.35,0.77,0.28
2057-01-11,0.81,0.1,0.26,0.1,0.1,0.1
2057-01-12,0.83,0.99,0.24,0.1,0.1,0.1
2057-01-13,1.08,0.42,0.13,0.1,0.1,0.1
2057-01-14,1.15,0.47,0.22,0.13,0.1,0.1
2057-01-15,0.95,0.1,0.19,0.1,0.1,0.1
2057-01-16,0.79,0.1,0.49,0.1,0.1,0.1
2057-01-17,0.58,0.1,0.1,0.1,0.1,0.1
2057-01-18,0.64,0.1,0.31,0.1,0.28,0.1
2057-01-19,0.47,0.1,0.84,0.1,0.1,0.1
2057-01-20,0.1,0.1,0.11,0.1,0.1,0.1
2057-01-21,0.1,0.1,0.59,0.11,0.1,0.1
2057-01-22,0.29,0.1,0.58,0.43,0.1,0.1
2057-01-23,1.21,0.1,0.1,0.36,0.1,0.1
2057-01-24,0.53,0.1,0.75,0.1,0.1,0.1
2057-01-25,0.1,0.1,1.18,0.1,0.1,0.1
2057-01-26,0.75,0.1,0.1,0.1,0.1,0.1
2057-01-27,0.8,0.1,0.1,0.1,0.1,0.1
2057-01-28,0.85,0.31,0.1,0.1,0.1,0.1
2057-01-29,0.1,0.19,0.1,0.8,0.4,0.15
2057-01-30,0.1,0.37,0.1,1.27,0.1,0.1
2057-01-31,0.1,0.35,0.1,1.33,0.1,0.1
2057-02-01,0.1,0.62,0.1,1.34,0.1,0.1
2057-02-02,0.1,0.96,0.1,1.56,0.1,0.1
2057-02-03,0.1,0.1,0.1,1.31,0.1,0.1
2057-02-04,0.1,0.1,0.1,0.4,0.1,0.1
2057-02-05,0.1,0.1,0.1,0.1,0.1,0.1
2057-02-06,0.1,0.51,0.33,0.1,0.1,0.1
2057-02-07,0.1,1.24,0.49,0.1,0.3,0.1
2057-02-08,0.1,1.41,0.16,0.1,0.1,0.1
2057-02-09,0.1,1.48,0.1,0.1,0.1,0.1
2057-02-10,0.1,1.31,0.1,0.1,0.1,0.1
2057-02-11,0.1,0.73,0.16,0.1,0.1,0.1
2057-02-12,0.3,0.1,0.57,0.1,0.1,0.1
2057-02-13,0.16,0.1,0.43,0.1,0.1,0.1
2057-02-14,0.46,0.1,0.1,0.1,0.1,0.1
2057-02-15,0.1,0.1,0.1,0.18,0.1,0.1
2057-02-16,0.4,0.1,0.1,0.1,0.1,0.1
2057-02-17,0.1,0.1,0.1,0.1,0.1,0.1
2057-02-18,0.1,0.19,0.1,0.34,0.1,0.1
2057-02-19,1.07,0.99,0.1,0.1,0.1,0.1
2057-02-20,0.17,0.82,0.1,0.1,0.1,0.1
2057-02-21,0.24,0.12,0.1,0.1,0.1,0.1
2057-02-22,1.27,0.1,0.1,0.1,0.1,0.1
2057-02-23,0.42,0.33,0.1,0.1,0.1,0.1
2057-02-24,0.2,0.64,0.1,0.1,0.1,0.1
2057-02-25,0.18,1.15,0.1,0.74,0.1,0.1
2057-02-26,0.1,0.95,0.1,1.18,0.1,0.1
2057-02-27,0.1,1.01,0.1,0.5,0.13,0.1
2057-02-28,0.61,1.06,0.1,1.25,0.1,0.1
2057-03-01,1.19,0.63,0.1,0.39,0.1,0.1
2057-03-02,1.53,1.03,0.1,0.1,0.1,0.1
2057-03-03,0.87,0.1,0.1,0.1,0.1,0.1
2057-03-04,0.1,0.33,0.1,0.23,0.1,0.1
2057-03-05,0.1,0.64,0.1,0.46,0.1,0.1
2057-03-06,0.1,0.1,0.1,0.79,0.1,0.1
2057-03-07,0.93,0.1,0.17,0.1,0.1,0.1
2057-03-08,1.13,0.1,0.1,0.66,0.1,0.1
2057-03-09,0.1,0.1,0.1,0.1,0.12,0.1
2057-03-10,0.1,0.1,0.1,0.13,0.78,0.75
2057-03-11,0.1,0.1,0.15,0.71,1.18,0.62
2057-03-12,0.1,0.1,0.1,0.19,1.04,0.66
2057-03-13,0.1,0.1,0.38,0.1,0.25,0.1
